# pore width          PIM1_LD           PIM1_SWNT       PIM1_ND
1.35                  0.129582818	0.09645462	0.095785452
1.37                  0.128002528	0.09645462	0.094417099
1.39                  0.128002528	0.09645462	0.094417078
1.41                  0.128002528	0.09645462	0.095785431
1.4299999             0.126422239	0.09645462	0.094417078
1.45                  0.123261681	0.095151194	0.093048726
1.47                  0.124841971	0.093847769	0.094417078
1.49                  0.12642226	0.093847769	0.098522156
1.51                  0.124841992	0.093847769	0.101258904
1.53                  0.123261724	0.093847769	0.102627277
1.55                  0.121681435	0.092544321	0.106732356
1.5700001             0.118520877	0.089937448	0.109469082
1.59                  0.115360319	0.088634023	0.110837455
1.61                  0.115360298	0.088634023	0.110837455
1.63                  0.116940566	0.087330575	0.110837434
1.65                  0.118520856	0.086027128	0.112205786
1.67                  0.121681435	0.086027128	0.117679238
1.6899999             0.123261724	0.086027128	0.12725779
1.71                  0.126422282	0.084723681	0.132731263
1.73                  0.131163107	0.083420234	0.135467989
1.75                  0.134323665	0.087330554	0.138204715
1.77                  0.134323665	0.091240874	0.139573089
1.79                  0.131163086	0.089937427	0.142309815
1.8099999             0.129582797	0.091240853	0.146414914
1.83                  0.131163086	0.089937406	0.147783267
1.85                  0.132743375	0.08472366	0.150519971
1.87                  0.135903933	0.082116787	0.153256697
1.89                  0.134323644	0.08081334	0.154625071
1.91                  0.132743354	0.082116787	0.155993445
1.9299999             0.135903912	0.083420234	0.154625071
1.95                  0.13748418	0.08472366	0.154625071
1.97                  0.140644737	0.086027086	0.155993445
1.99                  0.142225027	0.08472366	0.154625071
2.01                  0.142225027	0.083420234	0.153256697
2.03                  0.140644759	0.086027128	0.154625071
2.05                  0.137484201	0.087330575	0.154625071
2.0699999             0.137484201	0.088634001	0.153256697
2.0899999             0.140644759	0.089937448	0.153256697
2.1099999             0.142225027	0.086027128	0.154625071
2.1299999             0.143805316	0.083420234	0.15873017
2.1499999             0.145385606	0.082116787	0.162835249
2.1699998             0.145385606	0.08081334	0.162835227
2.1899998             0.146965874	0.080813361	0.161466875
2.2099998             0.150126431	0.079509914	0.160098523
2.2299998             0.154867278	0.078206445	0.158730149
2.2499998             0.158027836	0.079509893	0.160098501
2.27                  0.158027836	0.080813361	0.161466854
2.29                  0.161188394	0.082116808	0.161466854
2.3099999             0.161188394	0.084723681	0.162835227
2.3299999             0.158027836	0.086027128	0.162835227
2.3499999             0.159608104	0.086027128	0.161466875
2.3699999             0.161188372	0.087330575	0.160098523
2.3899999             0.159608083	0.088634023	0.157361776
2.4099998             0.161188351	0.088634023	0.155993423
2.4299998             0.158027793	0.088634023	0.157361797
2.4499998             0.154867236	0.088634001	0.158730149
2.4699998             0.16434893	0.089937427	0.158730171
2.4899998             0.170670066	0.092544321	0.158730192
2.5099998             0.173830603	0.096454642	0.161466918
2.53                  0.180151708	0.100364962	0.164203644
2.55                  0.181731986	0.101668409	0.165571996
2.5699999             0.181731976	0.100364983	0.165571975
2.5899999             0.186472812	0.099061557	0.162835249
2.6099999             0.194374196	0.100364983	0.161466897
2.6299999             0.197534753	0.097758089	0.160098544
2.6499999             0.194374196	0.095151216	0.157361818
2.6699998             0.192793906	0.096454642	0.158730171
2.6899998             0.192793917	0.09645462	0.165571975
2.7099998             0.192793928	0.097758067	0.169677075
2.7299998             0.191213659	0.099061515	0.169677085
2.7499998             0.189633381	0.097758089	0.166940349
2.7699997             0.18963337	0.096454663	0.166940338
2.79                  0.188053091	0.096454663	0.169677053
2.8099999             0.186472813	0.099061536	0.171045427
2.8299999             0.184892545	0.101668409	0.173782164
2.8499999             0.186472834	0.104275282	0.173782153
2.8699999             0.19121367	0.106882155	0.175150505
2.8899999             0.194374217	0.106882155	0.176518879
2.9099998             0.197534764	0.108185602	0.172413801
2.9299998             0.202275601	0.109489049	0.168308701
2.9499998             0.207016427	0.110792496	0.166940338
2.9699998             0.210176974	0.113399369	0.164203623
2.9899998             0.211757252	0.114702795	0.16283526
3.0099998             0.211757252	0.114702795	0.165571975
3.0299997             0.210176984	0.116006242	0.169677054
3.05                  0.210176995	0.117309689	0.171045427
3.0699999             0.210176984	0.118613137	0.169677075
3.0899999             0.205436137	0.123826904	0.166940349
3.1099999             0.205436137	0.127737224	0.160098534
3.1299999             0.208596695	0.127737224	0.157361798
3.1499999             0.210176984	0.127737224	0.158730161
3.1699998             0.211757263	0.123826904	0.158730161
3.1899998             0.213337531	0.121220031	0.160098513
3.2099998             0.2164981	0.122523478	0.160098513
3.2299998             0.216498121	0.119916605	0.15873015
3.2499998             0.213337563	0.117309732	0.157361798
3.2699997             0.213337553	0.118613158	0.153256719
3.2899997             0.213337553	0.119916584	0.150519993
3.3099999             0.213337553	0.119916584	0.147783267
3.3299999             0.211757274	0.117309689	0.146414904
3.3499999             0.208596717	0.113399348	0.150519993
3.3699999             0.208596717	0.113399369	0.151888346
3.3899999             0.208596706	0.114702838	0.151888346
3.4099998             0.211757253	0.116006264	0.153256719
3.4299998             0.214917811	0.122523457	0.153256719
3.4499998             0.216498089	0.12513033	0.153256709
3.4699998             0.218078368	0.122523435	0.153256698
3.4899998             0.214917811	0.12122001	0.151888346
3.5099998             0.213337543	0.12122001	0.150519993
3.5299997             0.214917832	0.122523435	0.14915162
3.55                  0.213337543	0.122523435	0.14504652
3.5699999             0.208596696	0.122523435	0.142309805
3.5899999             0.207016417	0.123826883	0.143678178
3.6099999             0.207016428	0.12513033	0.145046531
3.6299999             0.203855881	0.123826904	0.147783246
3.6499999             0.200695323	0.122523478	0.151888335
3.6699998             0.200695323	0.122523478	0.151888346
3.6899998             0.202275602	0.122523457	0.151888356
3.7099998             0.200695323	0.122523457	0.153256719
3.7299998             0.199115045	0.122523478	0.151888346
3.7499998             0.199115045	0.122523478	0.14915162
3.7699997             0.197534776	0.122523478	0.146414894
3.7899997             0.195954508	0.119916584	0.14504652
3.8099999             0.197534787	0.118613115	0.143678168
3.8299999             0.199115066	0.121219988	0.145046531
3.8499999             0.202275618	0.123826883	0.147783257
3.8699999             0.203855892	0.123826904	0.147783257
3.8899999             0.194374209	0.121220031	0.146414873
3.9099998             0.186472804	0.118613137	0.146414862
3.9299998             0.183312257	0.116006264	0.145046499
3.9499998             0.176991152	0.112095943	0.145046499
3.9699998             0.178571426	0.109489049	0.147783236
3.9899998             0.181731978	0.109489049	0.147783246
4.0099998             0.176991142	0.110792475	0.14915162
4.0299997             0.172250316	0.109489028	0.150519993
4.0499997             0.172250327	0.108185602	0.150519983
4.0699997             0.173830606	0.108185602	0.150519972
4.0899997             0.176991163	0.105578729	0.147783246
4.1099997             0.178571442	0.104275303	0.142309805
4.1299996             0.176991163	0.104275293	0.138204716
4.1499996             0.173830606	0.104275282	0.135467979
4.1699996             0.172250322	0.104275282	0.135467979
4.1899996             0.175410874	0.105578718	0.132731253
4.2099996             0.175410874	0.106882155	0.128626164
4.2299995             0.173830595	0.106882166	0.125889438
4.2499995             0.173830595	0.105578729	0.123152712
4.2699995             0.172250316	0.105578729	0.125889438
4.2899995             0.169089759	0.106882176	0.125889438
4.3099995             0.164348922	0.10948906	0.123152712
4.3299994             0.159608086	0.110792497	0.123152712
4.3499994             0.156447528	0.110792497	0.123152712
4.3699994             0.15486726	0.110792486	0.121784349
4.3899994             0.153286992	0.108185602	0.120415986
4.4099994             0.154867271	0.106882177	0.120415986
4.4299994             0.159608102	0.108185624	0.119047623
4.4499998             0.161188376	0.108185624	0.11767926
4.4699998             0.161188376	0.106882177	0.119047623
4.4899998             0.162768654	0.105578729	0.121784349
4.5099998             0.164348933	0.100364962	0.121784349
4.5299997             0.162768654	0.096454642	0.119047623
4.5499997             0.158027818	0.101668399	0.116310897
4.5699997             0.153286982	0.106882155	0.113574171
4.5899997             0.154867261	0.109489039	0.112205808
4.6099997             0.158027816	0.112095923	0.110837445
4.6299996             0.156447534	0.113399359	0.108100719
4.6499996             0.156447532	0.11730968	0.106732346
4.6699996             0.158027808	0.119916563	0.106732335
4.6899996             0.158027808	0.118613137	0.106732335
4.7099996             0.156447529	0.117309712	0.108100698
4.7299995             0.153286971	0.117309712	0.109469061
4.7499995             0.151706693	0.118613148	0.110837429
4.7699995             0.151706693	0.121220032	0.109469072
4.7899995             0.150126424	0.119916585	0.106732346
4.8099995             0.148546156	0.11730969	0.105363983
4.8299994             0.145385599	0.116006265	0.105363983
4.8499994             0.14380532	0.109489071	0.106732346
4.8699994             0.14380532	0.104275304	0.105363983
4.8899994             0.142225041	0.104275304	0.10399562
4.9099994             0.143805317	0.102971857	0.105363983
4.9299994             0.142225036	0.099061537	0.106732346
4.9499993             0.142225036	0.0977581	0.106732346
4.9699998             0.146965872	0.099061537	0.106732346
4.9899998             0.150126427	0.100364984	0.105363983
5.0099998             0.150126425	0.100364984	0.102627257
5.0299997             0.148546146	0.09775809	0.099890531
5.0499997             0.146965867	0.096454643	0.097153805
5.0699997             0.143805309	0.096454643	0.094417078
5.0899997             0.142225031	0.096454632	0.094417078
5.1099997             0.142225031	0.096454632	0.094417078
5.1299996             0.140644752	0.096454643	0.093048716
5.1499996             0.139064473	0.095151195	0.093048716
5.1699996             0.139064473	0.093847748	0.094417078
5.1899996             0.139064473	0.093847748	0.097153804
5.2099996             0.139064473	0.093847748	0.098522167
5.2299995             0.137484194	0.093847759	0.098522167
5.2499995             0.134323636	0.092544322	0.094417078
5.2699995             0.129582805	0.092544312	0.088943626
5.2899995             0.124841974	0.093847748	0.0862069
5.3099995             0.123261695	0.093847748	0.084838537
5.3299994             0.123261695	0.093847748	0.083470175
5.3499994             0.121681416	0.092544301	0.083470175
5.3699994             0.118520859	0.091240854	0.083470175
5.3899994             0.113780028	0.091240854	0.082101812
5.4099994             0.110619475	0.091240854	0.082101812
5.4299994             0.110619475	0.089937428	0.082101806
5.4499993             0.107458918	0.08993745	0.083470164
5.4699998             0.102718081	0.091240886	0.083470164
5.4899998             0.101137802	0.091240876	0.082101801
5.5099998             0.099557522	0.092544323	0.083470164
5.5299997             0.097977242	0.09384777	0.084838527
5.5499997             0.097977242	0.092544333	0.084838527
5.5699997             0.09955752	0.091240886	0.084838527
5.5899997             0.097977245	0.091240875	0.083470164
5.6099997             0.093236414	0.092544323	0.082101801
5.6299996             0.091656135	0.095151206	0.083470164
5.6499996             0.091656135	0.095151206	0.084838527
5.6699996             0.091656135	0.09384777	0.08620689
5.6899996             0.090075856	0.08993745	0.084838527
5.7099996             0.091656134	0.087330566	0.082101801
5.7299995             0.09481669	0.086027119	0.082101801
5.7499995             0.096396969	0.084723682	0.084838527
5.7699995             0.097977246	0.086027119	0.087575253
5.7899995             0.097977245	0.084723672	0.087575253
5.8099995             0.097977245	0.083420235	0.090311979
5.8299994             0.094816687	0.083420235	0.093048705
5.8499994             0.090075856	0.082116788	0.094417073
5.8699994             0.088495583	0.080813341	0.094417079
5.8899994             0.086915304	0.082116777	0.091680353
5.9099994             0.083754746	0.083420214	0.088943627
5.9299994             0.082174467	0.086027097	0.086206901
5.9499993             0.080594188	0.088633981	0.086206901
5.9699993             0.080594188	0.083420224	0.086206901
5.9899998             0.082174465	0.078206468	0.084838538
6.0099998             0.079013906	0.075599584	0.086206901
6.0299997             0.074273072	0.071689253	0.088943627
6.0499997             0.072692795	0.069082369	0.09031199
6.0699997             0.071112518	0.065172049	0.088943627
6.0899997             0.069532242	0.062565166	0.087575264
6.1099997             0.067951963	0.062565166	0.087575264
6.1299996             0.066371684	0.062565166	0.086206901
6.1499996             0.066371684	0.062565166	0.086206901
6.1699996             0.066371684	0.062565176	0.084838533
6.1899996             0.066371684	0.06126174	0.082101801
6.2099996             0.066371684	0.059958293	0.082101801
6.2299995             0.064791405	0.059958293	0.080733438
6.2499995             0.063211127	0.061261729	0.077996712
6.2699995             0.061630848	0.062565166	0.076628349
6.2899995             0.060050569	0.063868613	0.077996712
6.3099995             0.060050569	0.06517206	0.079365075
6.3299994             0.058470293	0.066475496	0.077996712
6.3499994             0.056890017	0.069082369	0.076628349
6.3699994             0.053729459	0.069082369	0.076628349
6.3899994             0.048988623	0.06908238	0.076628349
6.4099994             0.045828068	0.06908238	0.076628349
6.4299994             0.044247791	0.067778933	0.077996715
6.4499993             0.044247791	0.069082369	0.080733444
6.4699993             0.044247791	0.070385806	0.080733444
6.4899993             0.044247791	0.070385806	0.079365081
6.5099998             0.042667513	0.069082369	0.077996718
6.5299997             0.041087234	0.067778943	0.077996718
6.5499997             0.041087234	0.066475507	0.080733444
6.5699997             0.041087234	0.06517206	0.082101807
6.5899997             0.041087234	0.066475496	0.082101807
6.6099997             0.041087234	0.067778933	0.080733444
6.6299996             0.041087234	0.067778933	0.079365081
6.6499996             0.041087234	0.067778943	0.079365081
6.6699996             0.039506955	0.067778954	0.079365081
6.6899996             0.037926676	0.06517207	0.08210181
6.7099996             0.037926676	0.062565187	0.086206901
6.7299995             0.037926676	0.063868623	0.087575264
6.7499995             0.037926676	0.066475496	0.087575264
6.7699995             0.037926676	0.067778933	0.087575264
6.7899995             0.037926676	0.067778933	0.086206901
6.8099995             0.036346397	0.067778933	0.083470175
6.8299994             0.034766118	0.067778933	0.082101812
6.8499994             0.034766118	0.067778933	0.080733444
6.8699994             0.034766118	0.066475485	0.077996713
6.8899994             0.034766118	0.065172049	0.07662835
6.9099994             0.034766118	0.06517206	0.07662835
6.9299994             0.033185841	0.063868612	0.075259987
6.9499993             0.031605563	0.062565165	0.072523261
6.9699993             0.031605563	0.062565165	0.071154898
6.9899993             0.030025286	0.062565165	0.071154898
7.0099998             0.028445008	0.062565165	0.071154898
7.0299997             0.028445008	0.061261729	0.071154898
7.0499997             0.028445008	0.058654856	0.071154898
7.0699997             0.028445008	0.056047972	0.071154898
7.0899997             0.028445008	0.056047961	0.068418172
7.1099997             0.028445008	0.057351398	0.067049809
7.1299996             0.025284452	0.056047961	0.069786535
7.1499996             0.022123895	0.054744525	0.071154898
7.1699996             0.020543617	0.053441078	0.068418172
7.1899996             0.01738306	0.052137641	0.065681446
7.2099996             0.014222504	0.053441088	0.065681446
7.2299995             0.012642225	0.054744525	0.064313085
7.2499995             0.012642225	0.054744525	0.061576362
7.2699995             0.012642225	0.056047961	0.057471267
7.2899995             0.012642225	0.057351398	0.053366173
7.3099995             0.012642225	0.056047961	0.05199781
7.3299994             0.012642225	0.054744525	0.05199781
7.3499994             0.012642225	0.052137641	0.05199781
7.3699994             0.012642225	0.049530757	0.050629447
7.3899994             0.011061947	0.052137641	0.049261084
7.4099994             0.007901391	0.054744525	0.049261084
7.4299994             0.004740834	0.054744525	0.046524358
7.4499993             0.003160556	0.054744525	0.042419269
7.4699993             0.001580278	0.054744525	0.041050906
7.4899993             0	0.054744525	0.042419269
7.5099993             0	0.054744525	0.043787632
7.5299997             0	0.056047967	0.043787632
7.5499997             0	0.057351408	0.043787632
7.5699997             0	0.057351408	0.043787632
7.5899997             0.001580278	0.056047961	0.043787632
7.6099997             0.003160556	0.054744514	0.043787632
7.6299996             0.004740834	0.054744514	0.043787632
7.6499996             0.006321113	0.056047956	0.043787632
7.6699996             0.007901391	0.056047961	0.043787632
7.6899996             0.009481669	0.054744525	0.043787632
7.7099996             0.009481669	0.053441078	0.042419269
7.7299995             0.009481669	0.052137631	0.041050906
7.7499995             0.009481669	0.050834194	0.042419269
7.7699995             0.009481669	0.048227321	0.043787632
7.7899995             0.009481669	0.046923885	0.043787632
7.8099995             0.009481669	0.045620437	0.046524359
7.8299994             0.009481669	0.04431699	0.049261087
7.8499994             0.009481669	0.04431699	0.047892721
7.8699994             0.009481669	0.044316996	0.045155992
7.8899994             0.009481669	0.044317001	0.043787629
7.9099994             0.009481669	0.044317001	0.045155992
7.9299994             0.009481669	0.044317001	0.046524355
7.9499993             0.009481669	0.043013554	0.045155992
7.9699993             0.009481669	0.041710107	0.042419266
7.9899993             0.009481669	0.041710107	0.041050903
8.0099993             0.009481669	0.04040667	0.03968254
8.0299997             0.009481669	0.040406675	0.038314177
8.0500002             0.009481669	0.041710117	0.038314177
8.0699997             0.009481669	0.04040667	0.038314177
8.0900002             0.009481669	0.039103223	0.038314177
8.1099997             0.009481669	0.039103223	0.035577449
8.1300001             0.009481669	0.039103223	0.032840721
8.1499996             0.009481669	0.037799786	0.034209086
8.1700001             0.009481669	0.035192913	0.035577449
8.1899996             0.009481669	0.033889477	0.034209086
8.21                  0.009481669	0.033889477	0.032840723
8.2299995             0.009481669	0.035192919	0.032840723
8.25                  0.009481669	0.036496361	0.034209086
8.2699995             0.009481669	0.036496361	0.035577449
8.29                  0.009481669	0.036496361	0.035577449
8.3100004             0.009481669	0.035192913	0.035577449
8.3299999             0.011061947	0.035192908	0.035577449
8.3500004             0.012642225	0.03649635	0.035577449
8.3699999             0.012642225	0.03649635	0.035577449
8.3900003             0.012642225	0.03649635	0.035577449
8.4099998             0.012642225	0.035192913	0.035577449
8.4300003             0.012642225	0.035192919	0.036945813
8.4499998             0.012642225	0.035192913	0.038314178
8.4700003             0.012642225	0.033889466	0.036945815
8.4899998             0.012642225	0.033889466	0.035577452
8.5100002             0.012642225	0.03258603	0.035577452
8.5299997             0.012642225	0.031282593	0.034209089
8.5500002             0.012642225	0.031282593	0.032840726
8.5699997             0.012642225	0.031282593	0.032840726
8.5900002             0.012642225	0.031282593	0.032840726
8.6099997             0.012642225	0.029979146	0.032840726
8.6300001             0.012642225	0.028675699	0.032840726
8.6499996             0.012642225	0.028675699	0.03147236
8.6700001             0.012642225	0.028675699	0.030103994
8.6899996             0.012642225	0.027372262	0.030103994
8.71                  0.012642225	0.026068826	0.030103994
8.7299995             0.012642225	0.026068826	0.030103994
8.75                  0.012642225	0.026068826	0.030103994
8.7699995             0.012642225	0.026068826	0.030103994
8.79                  0.012642225	0.026068826	0.030103994
8.8100004             0.012642225	0.023461942	0.030103994
8.8299999             0.012642225	0.020855059	0.030103994
8.8500004             0.012642225	0.020855059	0.030103994
8.8699999             0.012642225	0.020855059	0.031472358
8.8900003             0.012642225	0.020855059	0.032840722
8.9099998             0.012642225	0.020855059	0.031472359
8.9300003             0.012642225	0.020855059	0.030103996
8.9499998             0.012642225	0.019551617	0.030103996
8.9700003             0.012642225	0.018248175	0.030103996
8.9899998             0.012642225	0.019551617	0.028735633
9.0100002             0.011061947	0.020855059	0.02736727
9.0299997             0.009481669	0.0221585	0.02736727
9.0500002             0.007901391	0.023461942	0.02736727
9.0699997             0.006321113	0.0221585	0.02736727
9.0900002             0.004740834	0.020855059	0.02736727
9.1099997             0.003160556	0.020855059	0.02736727
9.1300001             0.003160556	0.020855059	0.02736727
9.1499996             0.003160556	0.020855059	0.02736727
9.1700001             0.003160556	0.020855059	0.025998907
9.1899996             0.003160556	0.020855059	0.024630544
9.21                  0.003160556	0.020855059	0.024630544
9.2299995             0.003160556	0.020855059	0.021893816
9.25                  0.003160556	0.020855059	0.019157089
9.2699995             0.003160556	0.020855059	0.019157089
9.29                  0.003160556	0.019551617	0.019157089
9.3100004             0.003160556	0.018248175	0.019157089
9.3299999             0.003160556	0.018248175	0.017788726
9.3500004             0.003160556	0.018248175	0.017788726
9.3699999             0.003160556	0.018248175	0.019157089
9.3900003             0.003160556	0.018248175	0.019157089
9.4099998             0.003160556	0.018248175	0.019157089
9.4300003             0.003160556	0.018248175	0.019157089
9.4499998             0.003160556	0.016944733	0.019157089
9.4700003             0.003160556	0.018248175	0.019157089
9.4899998             0.003160556	0.020855059	0.019157089
9.5100002             0.003160556	0.020855059	0.019157089
9.5299997             0.003160556	0.020855059	0.019157089
9.5500002             0.003160556	0.020855059	0.017788725
9.5699997             0.003160556	0.020855059	0.015051997
9.5900002             0.003160556	0.020855059	0.013683634
9.6099997             0.003160556	0.0221585	0.013683634
9.6300001             0.003160556	0.024765384	0.013683634
9.6499996             0.003160556	0.026068821	0.013683634
9.6700001             0.003160556	0.027372257	0.012315271
9.6899996             0.003160556	0.029979141	0.010946908
9.71                  0.003160556	0.031282583	0.010946908
9.7299995             0.003160556	0.031282583	0.010946908
9.75                  0.001580278	0.029979141	0.010946908
9.7699995             0	0.029979141	0.010946908
9.79                  0	0.031282583	0.012315272
9.8099995             0	0.032586024	0.013683636
9.8299999             0	0.033889466	0.013683636
9.8500004             0	0.032586024	0.013683635
9.8699999             0	0.032586024	0.013683634
9.8900003             0	0.03649635	0.013683634
9.9099998             0	0.039103234	0.013683634
9.9300003             0	0.039103234	0.013683634
9.9499998             0	0.04040667	0.013683634
9.9700003             0	0.041710107	0.012315271
9.9899998             0	0.043013549	0.010946908
10.01                 0	0.044316991	0.010946908
10.03                 0	0.044316991	0.013683635
10.05                 0	0.043013554	0.016420362
10.07                 0	0.041710118	0.016420362
10.09                 0	0.041710118	0.016420362
10.11                 0	0.043013559	0.016420362
10.13                 0	0.046923885	0.016420362
10.15                 0	0.049530769	0.017788725
10.17                 0	0.049530769	0.020525452
10.19                 0	0.049530769	0.021893815
10.21                 0	0.050834211	0.021893815
10.23                 0	0.054744531	0.021893815
10.25                 0	0.058654851	0.021893815
10.27                 0	0.059958293	0.021893815
10.29                 0	0.059958293	0.020525452
10.309999             0	0.063868618	0.019157088
10.33                 0	0.067778944	0.019157088
10.35                 0	0.069082383	0.019157088
10.37                 0	0.070385822	0.020525451
10.39                 0	0.071689264	0.021893815
10.41                 0	0.072992706	0.021893815
10.43                 0	0.072992706	0.021893815
10.45                 0	0.071689264	0.021893815
10.47                 0	0.070385823	0.021893815
10.49                 0	0.070385823	0.021893815
10.51                 0	0.070385823	0.021893815
10.53                 0	0.070385823	0.021893815
10.55                 0	0.070385823	0.021893815
10.57                 0	0.070385823	0.021893815
10.59                 0	0.070385823	0.021893815
10.61                 0	0.070385823	0.021893815
10.63                 0	0.071689264	0.021893815
10.65                 0	0.072992706	0.021893815
10.67                 0	0.072992706	0.021893815
10.69                 0	0.072992706	0.021893815
10.71                 0	0.072992706	0.021893815
10.73                 0	0.072992706	0.021893815
10.75                 0	0.072992706	0.021893815
10.77                 0	0.072992706	0.020525452
10.79                 0	0.072992706	0.019157089
10.809999             0	0.072992706	0.019157089
10.83                 0	0.072992706	0.019157089
10.85                 0	0.072992706	0.019157089
10.87                 0	0.072992706	0.019157089
10.89                 0	0.070385822	0.019157089
10.91                 0	0.067778939	0.019157089
10.93                 0	0.067778939	0.019157089
10.95                 0	0.069082378	0.019157089
10.97                 0	0.070385817	0.019157089
10.99                 0	0.070385817	0.019157089
11.01                 0	0.070385817	0.019157089
11.03                 0	0.069082375	0.019157089
11.05                 0	0.067778933	0.019157089
11.07                 0	0.066475497	0.019157089
11.09                 0	0.06517206	0.019157089
11.11                 0	0.063868619	0.019157089
11.13                 0	0.062565177	0.019157089
11.15                 0	0.062565177	0.019157089
11.17                 0	0.062565177	0.019157089
11.19                 0	0.061261735	0.019157089
11.21                 0	0.059958293	0.017788725
11.23                 0	0.058654851	0.016420361
11.25                 0	0.057351409	0.016420361
11.27                 0	0.057351409	0.015051998
11.29                 0	0.056047968	0.013683634
11.309999             0	0.052137642	0.013683634
11.33                 0	0.049530758	0.013683634
11.349999             0	0.049530758	0.013683634
11.37                 0	0.048227322	0.013683634
11.39                 0	0.046923885	0.013683634
11.41                 0	0.045620443	0.013683634
11.43                 0	0.044317002	0.013683634
11.45                 0	0.045620441	0.010946907
11.47                 0	0.04692388	0.008210181
11.49                 0	0.04692388	0.008210181
11.51                 0	0.048227322	0.008210181
11.53                 0	0.049530764	0.008210181
11.55                 0	0.04692388	0.008210181
11.57                 0	0.044316996	0.006841817
11.59                 0	0.044316996	0.00410509
11.61                 0	0.044316996	0.002736727
11.63                 0	0.044316996	0.002736727
11.65                 0	0.043013557	0.002736727
11.67                 0	0.040406676	0.002736727
11.69                 0	0.039103234	0.002736727
11.71                 0	0.039103234	0.002736727
11.73                 0	0.035192908	0.002736727
11.75                 0	0.031282583	0.002736727
11.77                 0	0.032586027	0.002736727
11.79                 0	0.035192914	0.001368363
11.809999             0	0.035192914	0
11.83                 0	0.033889469	0
11.849999             0	0.035192909	0
11.87                 0	0.03649635	0
11.89                 0	0.037799791	0
11.91                 0	0.039103232	0
11.93                 0	0.039103232	0
11.95                 0	0.041710114	0
11.97                 0	0.045620438	0
11.99                 0	0.04692388	0
12.01                 0	0.048227321	0
12.03                 0	0.049530761	0
12.05                 0	0.048227319	0
12.07                 0	0.046923878	0
12.09                 0	0.046923878	0
12.11                 0	0.046923878	0
12.13                 0	0.046923878	0
12.15                 0	0.048227319	0
12.17                 0	0.049530761	0
12.19                 0	0.050834202	0
12.21                 0	0.052137642	0
12.23                 0	0.052137642	0
12.25                 0	0.054744525	0
12.27                 0	0.057351407	0
12.29                 0	0.057351407	0
12.309999             0	0.057351407	0
12.33                 0	0.057351407	0
12.349999             0	0.057351407	0
12.37                 0	0.056047968	0
12.39                 0	0.054744529	0
12.41                 0	0.054744529	0
12.43                 0	0.054744529	0
12.45                 0	0.054744529	0
12.47                 0	0.053441087	0
